x,y,z
5.423460267640853871e-01,2.405211825752756050e-01,5.000000000000000000e-01
5.423454561217604386e-01,2.406269082934077708e-01,5.000000000000000000e-01
5.423457739700434654e-01,2.407308629379757980e-01,5.000000000000000000e-01
5.423463729677828749e-01,2.408335936796253129e-01,5.000000000000000000e-01
5.423473985570775868e-01,2.409349627297630858e-01,5.000000000000000000e-01
5.423502368685944042e-01,2.410337300013151995e-01,5.000000000000000000e-01
5.423546785815440696e-01,2.411301218147745562e-01,5.000000000000000000e-01
5.423600092196336764e-01,2.412248141885574015e-01,5.000000000000000000e-01
5.423666399269424510e-01,2.413174516901002153e-01,5.000000000000000000e-01
5.423748219949844351e-01,2.414078348383505990e-01,5.000000000000000000e-01
5.423839652068199735e-01,2.414965317644978682e-01,5.000000000000000000e-01
5.423936538185086809e-01,2.415839382186308892e-01,5.000000000000000000e-01
5.424038602392873276e-01,2.416700851853173515e-01,5.000000000000000000e-01
5.424149425995055118e-01,2.417546529471704120e-01,5.000000000000000000e-01
5.424269407198896165e-01,2.418376195076955559e-01,5.000000000000000000e-01
5.424396534935169711e-01,2.419191872942299260e-01,5.000000000000000000e-01
5.424536466946845437e-01,2.419988475150719465e-01,5.000000000000000000e-01
5.424684862707565003e-01,2.420770264444385145e-01,5.000000000000000000e-01
5.424835207492696432e-01,2.421543423769178249e-01,5.000000000000000000e-01
5.424993498702407324e-01,2.422302382197378812e-01,5.000000000000000000e-01
5.425164713021302099e-01,2.423042637975533764e-01,5.000000000000000000e-01
5.425347234272615005e-01,2.423765963678184976e-01,5.000000000000000000e-01
5.425541608621455847e-01,2.424472069459298329e-01,5.000000000000000000e-01
5.425746125367407746e-01,2.425162795568488183e-01,5.000000000000000000e-01
5.425960261340614377e-01,2.425838833900992031e-01,5.000000000000000000e-01
5.426182690835500422e-01,2.426501613703430094e-01,5.000000000000000000e-01
5.426409938200716931e-01,2.427154580805619133e-01,5.000000000000000000e-01
5.426637836803314130e-01,2.427801758046728708e-01,5.000000000000000000e-01
5.426867844528340257e-01,2.428441732259297714e-01,5.000000000000000000e-01
5.427100445598679324e-01,2.429074017126765517e-01,5.000000000000000000e-01
5.427332391600431238e-01,2.429701733422574561e-01,5.000000000000000000e-01
5.427569479291608490e-01,2.430319213561537017e-01,5.000000000000000000e-01
5.427811059342879663e-01,2.430927107720955993e-01,5.000000000000000000e-01
5.428045869003035317e-01,2.431536337446935647e-01,5.000000000000000000e-01
5.428280134273419932e-01,2.432140648742103783e-01,5.000000000000000000e-01
5.428526879082973267e-01,2.432727210722945010e-01,5.000000000000000000e-01
5.428783354055581878e-01,2.433298859756565791e-01,5.000000000000000000e-01
5.429044962248525952e-01,2.433860191100449544e-01,5.000000000000000000e-01
5.429308610317751249e-01,2.434414261465884244e-01,5.000000000000000000e-01
5.429566808756383089e-01,2.434968403528841863e-01,5.000000000000000000e-01
5.429816437274748164e-01,2.435525532654147507e-01,5.000000000000000000e-01
5.430070346214355137e-01,2.436072600140116173e-01,5.000000000000000000e-01
5.430328276617584216e-01,2.436609812533044317e-01,5.000000000000000000e-01
5.430583889233374650e-01,2.437143473081898604e-01,5.000000000000000000e-01
5.430842366040317115e-01,2.437668222808651031e-01,5.000000000000000000e-01
5.431104065426045624e-01,2.438183615345879685e-01,5.000000000000000000e-01
5.431357145898179084e-01,2.438701555732004644e-01,5.000000000000000000e-01
5.431605273937096801e-01,2.439218077179226285e-01,5.000000000000000000e-01
5.431862273083716275e-01,2.439718898307565165e-01,5.000000000000000000e-01
5.432127854830218761e-01,2.440204318291510077e-01,5.000000000000000000e-01
5.432389047798502624e-01,2.440687626732885029e-01,5.000000000000000000e-01
5.432645567178440160e-01,2.441168950180860608e-01,5.000000000000000000e-01
5.432912463157952843e-01,2.441632580421125853e-01,5.000000000000000000e-01
5.433195815321798516e-01,2.442072263711557722e-01,5.000000000000000000e-01
5.433492727938642464e-01,2.442491130161579538e-01,5.000000000000000000e-01
5.433800884775679130e-01,2.442891695452667211e-01,5.000000000000000000e-01
5.434120124284500530e-01,2.443274199020919468e-01,5.000000000000000000e-01
5.434443801484352132e-01,2.443645688858807619e-01,5.000000000000000000e-01
5.434765180035664445e-01,2.444013257246020754e-01,5.000000000000000000e-01
5.435088357033087680e-01,2.444372505150196329e-01,5.000000000000000000e-01
5.435417865733790377e-01,2.444718589892623806e-01,5.000000000000000000e-01
5.435746933414171700e-01,2.445058739996086028e-01,5.000000000000000000e-01
5.436076678195385092e-01,2.445391718927938107e-01,5.000000000000000000e-01
5.436410240585904941e-01,2.445714117005283184e-01,5.000000000000000000e-01
5.436744571586619168e-01,2.446029214114898431e-01,5.000000000000000000e-01
5.437082385587475031e-01,2.446334051703257795e-01,5.000000000000000000e-01
5.437420780812953769e-01,2.446631761363591839e-01,5.000000000000000000e-01
5.437753815516506162e-01,2.446928773690461023e-01,5.000000000000000000e-01
5.438082054605632987e-01,2.447224379731242072e-01,5.000000000000000000e-01
5.438406200927989875e-01,2.447517723918000154e-01,5.000000000000000000e-01
5.438732086614443961e-01,2.447802327215439777e-01,5.000000000000000000e-01
5.439063341552299313e-01,2.448074162088718086e-01,5.000000000000000000e-01
5.439400713944961829e-01,2.448332423466772767e-01,5.000000000000000000e-01
5.439744734327720543e-01,2.448576545930190029e-01,5.000000000000000000e-01
5.440089056195147599e-01,2.448813635304210590e-01,5.000000000000000000e-01
5.440429498771820471e-01,2.449048352969708520e-01,5.000000000000000000e-01
5.440768561392568259e-01,2.449277852753528051e-01,5.000000000000000000e-01
5.441112080150884989e-01,2.449495543760171756e-01,5.000000000000000000e-01
5.441457316225286611e-01,2.449704541479683639e-01,5.000000000000000000e-01
5.441798991455062406e-01,2.449910844378526131e-01,5.000000000000000000e-01
5.442140717844964337e-01,2.450110315285195517e-01,5.000000000000000000e-01
5.442476844049237705e-01,2.450309395880427288e-01,5.000000000000000000e-01
5.442803750968320253e-01,2.450512202699531294e-01,5.000000000000000000e-01
5.443133691851129718e-01,2.450704577544388085e-01,5.000000000000000000e-01
5.443468133618206695e-01,2.450884844510782534e-01,5.000000000000000000e-01
5.443806669647384133e-01,2.451053523837707915e-01,5.000000000000000000e-01
5.444153853303315138e-01,2.451205362737282067e-01,5.000000000000000000e-01
5.444504441362421066e-01,2.451346554767918628e-01,5.000000000000000000e-01
5.444858172652459194e-01,2.451477466416263074e-01,5.000000000000000000e-01
5.445216000431905012e-01,2.451597027092725090e-01,5.000000000000000000e-01
5.445574862043758291e-01,2.451708921085303250e-01,5.000000000000000000e-01
5.445934433220642745e-01,2.451813581945539167e-01,5.000000000000000000e-01
5.446296341360168380e-01,2.451909137417878637e-01,5.000000000000000000e-01
5.446659021461972561e-01,2.451997512151908865e-01,5.000000000000000000e-01
5.447018041793825205e-01,2.452084075628891413e-01,5.000000000000000000e-01
5.447381102143125098e-01,2.452159625053808023e-01,5.000000000000000000e-01
5.447746957862912298e-01,2.452225731733321257e-01,5.000000000000000000e-01
5.448107096684107198e-01,2.452292778256446870e-01,5.000000000000000000e-01
5.448462104794653538e-01,2.452360087632919350e-01,5.000000000000000000e-01
5.448809241828340699e-01,2.452431032992837268e-01,5.000000000000000000e-01
5.449148673645751728e-01,2.452505438392383330e-01,5.000000000000000000e-01
5.449490602988164012e-01,2.452570803876364391e-01,5.000000000000000000e-01
5.449835351214703527e-01,2.452626794888028150e-01,5.000000000000000000e-01
5.450176203778258621e-01,2.452681792977885189e-01,5.000000000000000000e-01
5.450516321835527922e-01,2.452731923013218851e-01,5.000000000000000000e-01
5.450855802106606696e-01,2.452777121730609355e-01,5.000000000000000000e-01
5.451196214744324919e-01,2.452815499567966573e-01,5.000000000000000000e-01
5.451541245520251655e-01,2.452842502283389403e-01,5.000000000000000000e-01
5.451890558929509689e-01,2.452858650970579646e-01,5.000000000000000000e-01
5.452245074738777397e-01,2.452862878728320761e-01,5.000000000000000000e-01
5.452605050607965964e-01,2.452854967207576398e-01,5.000000000000000000e-01
5.452970063858846306e-01,2.452835563397292584e-01,5.000000000000000000e-01
5.453336510968680440e-01,2.452809386809445269e-01,5.000000000000000000e-01
5.453700812866120184e-01,2.452781133163050853e-01,5.000000000000000000e-01
5.454062333250171424e-01,2.452751718630719058e-01,5.000000000000000000e-01
5.454419408546993253e-01,2.452723381242071787e-01,5.000000000000000000e-01
5.454773315899190678e-01,2.452694555721409153e-01,5.000000000000000000e-01
5.455124106795420369e-01,2.452665252933737550e-01,5.000000000000000000e-01
5.455466568495426216e-01,2.452642378707367843e-01,5.000000000000000000e-01
5.455802232847740685e-01,2.452623988577495862e-01,5.000000000000000000e-01
5.456137909137801500e-01,2.452601184121484534e-01,5.000000000000000000e-01
5.456473229930227653e-01,2.452574526970315860e-01,5.000000000000000000e-01
5.456801500771540914e-01,2.452552993847103013e-01,5.000000000000000000e-01
5.457118479335330008e-01,2.452542295164196196e-01,5.000000000000000000e-01
5.457425843816186006e-01,2.452540244172964345e-01,5.000000000000000000e-01
5.457730272762377766e-01,2.452537917295712355e-01,5.000000000000000000e-01
5.458029722695907360e-01,2.452538131058484561e-01,5.000000000000000000e-01
5.458327692867097625e-01,2.452536215881787884e-01,5.000000000000000000e-01
5.458630204304310007e-01,2.452524065523042363e-01,5.000000000000000000e-01
5.458936723218144049e-01,2.452502493116457405e-01,5.000000000000000000e-01
5.459241006528824380e-01,2.452480120081591275e-01,5.000000000000000000e-01
5.459540348398601584e-01,2.452460742639354929e-01,5.000000000000000000e-01
5.459836497653456355e-01,2.452442019534161466e-01,5.000000000000000000e-01
5.460122142856986827e-01,2.452434129516193329e-01,5.000000000000000000e-01
5.460398615603141437e-01,2.452435290210093488e-01,5.000000000000000000e-01
5.460672196988382021e-01,2.452436796121466034e-01,5.000000000000000000e-01
5.460940452584176485e-01,2.452442119996918746e-01,5.000000000000000000e-01
5.461207431057155670e-01,2.452445643143837950e-01,5.000000000000000000e-01
5.461472414174124435e-01,2.452448439889174381e-01,5.000000000000000000e-01
5.461732590368463258e-01,2.452454559713625193e-01,5.000000000000000000e-01
5.461992599286193961e-01,2.452457484493136275e-01,5.000000000000000000e-01
5.462255437127208069e-01,2.452453024783792790e-01,5.000000000000000000e-01
5.462515477373935946e-01,2.452449302045400792e-01,5.000000000000000000e-01
5.462766232255507060e-01,2.452455704717816376e-01,5.000000000000000000e-01
5.463009965177232363e-01,2.452469035927057894e-01,5.000000000000000000e-01
5.463246364983576076e-01,2.452489805639612996e-01,5.000000000000000000e-01
5.463474434294026683e-01,2.452519523191786788e-01,5.000000000000000000e-01
5.463695216958216472e-01,2.452556721021288411e-01,5.000000000000000000e-01
5.463908175274889700e-01,2.452602238318553896e-01,5.000000000000000000e-01
5.464116117153590135e-01,2.452652010339074207e-01,5.000000000000000000e-01
5.464316034710516856e-01,2.452710508831286718e-01,5.000000000000000000e-01
5.464505385481515098e-01,2.452781540316145426e-01,5.000000000000000000e-01
5.464692756326924306e-01,2.452852416855413331e-01,5.000000000000000000e-01
5.464878098545932206e-01,2.452923262093100465e-01,5.000000000000000000e-01
5.465060083043278283e-01,2.452996126328361171e-01,5.000000000000000000e-01
5.465243155007127873e-01,2.453064410227680514e-01,5.000000000000000000e-01
5.465421119520279536e-01,2.453137490664073495e-01,5.000000000000000000e-01
5.465589717326533314e-01,2.453221857793855820e-01,5.000000000000000000e-01
5.465748370138723278e-01,2.453318425595701902e-01,5.000000000000000000e-01
5.465897101750498699e-01,2.453427205511107823e-01,5.000000000000000000e-01
5.466041325301181919e-01,2.453539983065735064e-01,5.000000000000000000e-01
5.466177165250633019e-01,2.453662728872435528e-01,5.000000000000000000e-01
5.466303765231446121e-01,2.453796799320299149e-01,5.000000000000000000e-01
5.466429472336326034e-01,2.453929379854892234e-01,5.000000000000000000e-01
5.466556108329585495e-01,2.454057714591921235e-01,5.000000000000000000e-01
5.466682397876649890e-01,2.454183855279611359e-01,5.000000000000000000e-01
5.466803278234786401e-01,2.454315737160662758e-01,5.000000000000000000e-01
5.466914818180383939e-01,2.454459557962790361e-01,5.000000000000000000e-01
5.467024446409349814e-01,2.454603736166934280e-01,5.000000000000000000e-01
5.467133477809142938e-01,2.454746272975975585e-01,5.000000000000000000e-01
5.467238133555967217e-01,2.454893202954774034e-01,5.000000000000000000e-01
5.467340742818569410e-01,2.455040915721011241e-01,5.000000000000000000e-01
5.467446916101925680e-01,2.455180593600728156e-01,5.000000000000000000e-01
5.467558521988156173e-01,2.455309367338102122e-01,5.000000000000000000e-01
5.467673260308492100e-01,2.455431031148526955e-01,5.000000000000000000e-01
5.467783826668414227e-01,2.455557409107303746e-01,5.000000000000000000e-01
5.467891011605641172e-01,2.455687345465125682e-01,5.000000000000000000e-01
5.467991791240233157e-01,2.455825813199654095e-01,5.000000000000000000e-01
5.468077784170262134e-01,2.455986500367188241e-01,5.000000000000000000e-01
5.468154494192349890e-01,2.456160523999879608e-01,5.000000000000000000e-01
5.468221190476978411e-01,2.456349149692314549e-01,5.000000000000000000e-01
5.468277523319449163e-01,2.456553022288747168e-01,5.000000000000000000e-01
5.468327797522564149e-01,2.456765134250407656e-01,5.000000000000000000e-01
5.468375033329222479e-01,2.456980585958620789e-01,5.000000000000000000e-01
5.468417734647541550e-01,2.457201936061368941e-01,5.000000000000000000e-01
5.468451847587514347e-01,2.457435994787484090e-01,5.000000000000000000e-01
5.468479636453577042e-01,2.457679066276239055e-01,5.000000000000000000e-01
5.468504637932102286e-01,2.457925320106064127e-01,5.000000000000000000e-01
5.468526307487924232e-01,2.458175763191147167e-01,5.000000000000000000e-01
5.468540316583172523e-01,2.458437763633229411e-01,5.000000000000000000e-01
5.468542567240347596e-01,2.458718314389166937e-01,5.000000000000000000e-01
5.468534171009097333e-01,2.459015591430924463e-01,5.000000000000000000e-01
5.468515840476353418e-01,2.459328439699421942e-01,5.000000000000000000e-01
5.468488136826972212e-01,2.459655958619925142e-01,5.000000000000000000e-01
5.468452014151621299e-01,2.459996569989468529e-01,5.000000000000000000e-01
5.468406418381965839e-01,2.460352134234090604e-01,5.000000000000000000e-01
5.468350971706404939e-01,2.460723348491594686e-01,5.000000000000000000e-01
5.468288096166068479e-01,2.461106076791597930e-01,5.000000000000000000e-01
5.468217638086994015e-01,2.461500633812297723e-01,5.000000000000000000e-01
5.468142605604509043e-01,2.461901856918541909e-01,5.000000000000000000e-01
5.468062796774644241e-01,2.462310157637907504e-01,5.000000000000000000e-01
5.467972223879338234e-01,2.462736068752878482e-01,5.000000000000000000e-01
5.467873787448971346e-01,2.463174547242445167e-01,5.000000000000000000e-01
5.467768953088751882e-01,2.463623066949761076e-01,5.000000000000000000e-01
5.467657645322072657e-01,2.464081824197403292e-01,5.000000000000000000e-01
5.467538470359758485e-01,2.464553340295864703e-01,5.000000000000000000e-01
5.467411303409037693e-01,2.465037895042511695e-01,5.000000000000000000e-01
5.467276372039366894e-01,2.465535130709551603e-01,5.000000000000000000e-01
5.467130856120253624e-01,2.466050131724307759e-01,5.000000000000000000e-01
5.466976256807197787e-01,2.466580245168289998e-01,5.000000000000000000e-01
5.466814277663274435e-01,2.467122454201886306e-01,5.000000000000000000e-01
5.466646690751071347e-01,2.467673622742077022e-01,5.000000000000000000e-01
